Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
chicken-7.png_bright,ayam,4938.6328125,5737.0,4495.37109375,5709.0,0.9240514130886108,0.9117737520376465,0.9308680974725494,0.9122043490296189,19.3671875,22.498039215686276,17.62890625,22.38823529411765,0.43560017220658653,0.4477165495494113,0.42227753101600324,0.4472603901074368,0.8121487256629062,0.8031919674818235,0.8197064693557993,0.8035467742643565,0.901192945857271,0.8962097787247266,0.9053764241219225,0.8964077053798436,0.35455231308761564,0.2417998963557118,0.40371738578897465,0.24550036749080684
chicken-12.png,ayam,928.3593750000001,1200.0,778.9453125,1224.0,0.9857232587734137,0.981545843201181,0.9880210175545168,0.9811767600652046,3.6406250000000004,4.705882352941177,3.0546875,4.8,0.13433543642638499,0.14448543487452575,0.12819314749514116,0.14527811925761627,0.9548387306151782,0.9506780353163194,0.9570761935576162,0.9503227053859893,0.9771584982054744,0.975027197218785,0.9783027105950469,0.97484496479491,0.5407586080096746,0.4086648581597445,0.6146708492098341,0.3968381553229393
chicken-12.png_flip,ayam,928.3593750000001,1224.0,778.9453125,1200.0,0.9857232587734137,0.9811767600652046,0.9880210175545168,0.981545843201181,3.6406250000000004,4.8,3.0546875,4.705882352941177,0.13433543642638499,0.14527811925761627,0.12819314749514116,0.14448543487452575,0.9548387306151782,0.9503227053859893,0.9570761935576162,0.9506780353163194,0.9771584982054744,0.97484496479491,0.9783027105950469,0.975027197218785,0.5407586080096746,0.3968381553229393,0.6146708492098341,0.4086648581597445
chicken-12.png_rot,ayam,952.265625,1308.0,816.796875,1230.0,0.9853556173684372,0.9798849690892873,0.9874389186633039,0.9810844892812106,3.734375,5.129411764705883,3.203125,4.823529411764706,0.14394698958387214,0.15729008981696696,0.13828505849343037,0.15465110643749178,0.950869020948223,0.9454548255402908,0.9528956753599878,0.9466075448164808,0.975125130918193,0.9723450136347133,0.9761637543773011,0.9729375852625289,0.5779753562798757,0.42254481317361525,0.6380123348844122,0.4569802142228951
chicken-12.png_bright,ayam,930.3515625,1198.0000000000002,778.9453125,1222.0000000000002,0.9856926219896657,0.9815766001291792,0.9880210175545168,0.9812075169932029,3.6484375,4.698039215686276,3.0546875,4.792156862745099,0.13426878098803724,0.14426529945486288,0.12805207737379778,0.14505816738952151,0.9548683100212357,0.9507672244475812,0.957135534466161,0.9504118718128258,0.977173633506981,0.9750729328863463,0.9783330386254779,0.9748906973670566,0.5388929523076248,0.4085214782921018,0.6139339279492104,0.39667215899244435
chicken-1.jpeg,ayam,1532.98828125,1961.0,1403.49609375,1976.0000000000002,0.9764249949058837,0.96984283209793,0.9784163858495064,0.9696121551379449,6.01171875,7.690196078431372,5.50390625,7.749019607843138,0.1748851758173987,0.1760725004859921,0.17072281693020108,0.17640485019963026,0.937989277500503,0.9353983685628853,0.9398907678377534,0.9351668298990674,0.9684984654094724,0.9671599498339896,0.9694796376602004,0.9670402421301129,0.3953662319077836,0.14696857161405785,0.44643990952441004,0.14080388927377216
chicken-1.jpeg_flip,ayam,1532.98828125,1977.0,1403.49609375,1960.0000000000002,0.9764249949058837,0.9695967766739457,0.9784163858495064,0.9698582105619291,6.01171875,7.752941176470588,5.50390625,7.686274509803922,0.1748851758173987,0.17637887270221386,0.17072281693020108,0.17609769320546786,0.937989277500503,0.9351672110259547,0.9398907678377534,0.9353979950041397,0.9684984654094724,0.967040439188535,0.9694796376602004,0.967159756712478,0.3953662319077836,0.14000860075522306,0.44643990952441004,0.14776094280191976
chicken-1.jpeg_rot,ayam,2031.03515625,2683.0,1868.671875,2593.0,0.968765798968874,0.9587395810906406,0.9712626968443392,0.960123642850552,7.96484375,10.52156862745098,7.328125,10.168627450980392,0.22023295032308193,0.2317082919830208,0.2154081987747909,0.22996880373305775,0.9181866240363907,0.9105270443849339,0.9205193056944744,0.9117988256668205,0.9582205508317961,0.9542154077486561,0.9594369732788467,0.9548815767763145,0.3941401313534534,0.17336334409773207,0.4427300793261327,0.20109249021446854
chicken-1.jpeg_bright,ayam,1471.23046875,1895.0,1357.67578125,1892.0,0.977374735202073,0.970857810721865,0.9791210318757113,0.9709039461138621,5.76953125,7.431372549019608,5.32421875,7.419607843137255,0.16883684336373747,0.16975653610300068,0.16516678083351718,0.1697451693712172,0.9405440566119025,0.9380150616071865,0.9422144065073755,0.9380436593679922,0.969816506671186,0.9685117767003076,0.9706772926711408,0.9685265403529179,0.3941014975270322,0.13501755899113752,0.44086685249109336,0.1367674413219824
bebek-8.jpg,bebek,894.4921875000001,1735.0,1244.12109375,1737.0,0.9862440840971305,0.9733183649617076,0.9808673285493495,0.9732876080337096,3.5078125000000004,6.803921568627452,4.87890625,6.811764705882353,0.1741830381119436,0.1933179350045754,0.18972507132883265,0.19337793294818156,0.9368976001380179,0.9300589088188216,0.9313632427422371,0.9300297937045773,0.9679347086131471,0.9643956184153999,0.9650716257056972,0.9643805232918058,0.7222976150044057,0.39318962257015355,0.6163421164782981,0.3924901293396869
